speed_rpm,target_torque_nm,state,flux_scale,psi_f_wb,ke_relative,id_a,iq_a,torque_nm,current_a,voltage_v,voltage_margin_v,current_margin_a,copper_loss_w,feasible
2750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,71.60509706288815,136.24099984537716,120.45789165990072,1022.2800000000002,True
2750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,69.28163308077548,138.56446382748982,103.01592437447675,1293.81,True
3000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,85.30613953980578,122.53995736845953,149.27511571466874,643.6500000000001,True
3000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,79.16313407480109,128.68296283346422,135.66175166104358,811.6499999999997,True
3000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,77.74289068061053,130.10320622765477,120.45789165990072,1022.2800000000002,True
3000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,75.18769294556502,132.65840396270028,103.01592437447675,1293.81,True
3250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,92.1138747845575,115.73222212370781,149.27511571466874,643.6500000000001,True
3250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,85.4306328553033,122.41546405296201,135.66175166104358,811.6499999999997,True
3250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,83.88132827293305,123.96476863533226,120.45789165990072,1022.2800000000002,True
3250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,81.09483365972427,126.75126324854104,103.01592437447675,1293.81,True
3500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,98.92173719824177,108.92435971002354,149.27511571466874,643.6500000000001,True
3500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,91.69836310258482,116.14773380568049,135.66175166104358,811.6499999999997,True
3500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,90.02027810303758,117.82581880522773,120.45789165990072,1022.2800000000002,True
3500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,87.00283506762611,120.8432618406392,103.01592437447675,1293.81,True
3750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,105.72970221590259,102.11639469236272,149.27511571466874,643.6500000000001,True
3750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,97.9662803900022,109.87981651826311,135.66175166104358,811.6499999999997,True
3750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,96.15964206530398,111.68645484296133,120.45789165990072,1022.2800000000002,True
3750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,92.9115329816228,114.93456392664251,103.01592437447675,1293.81,True
4000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,112.53775121647585,95.30834569178946,149.27511571466874,643.6500000000001,True
4000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,104.23435097574473,103.61174593252058,135.66175166104358,811.6499999999997,True
4000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,102.29934559892844,105.54675130933687,120.45789165990072,1022.2800000000002,True
4000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,98.82080246522098,109.02529444304433,103.01592437447675,1293.81,True
4250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,119.34586982762302,88.50022708064229,149.27511571466874,643.6500000000001,True
4250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,110.50254877304918,97.34354813521612,135.66175166104358,811.6499999999997,True
4250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,108.43933102556976,99.40676588269555,120.45789165990072,1022.2800000000002,True
4250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,104.73054676850346,103.11555013976185,103.01592437447675,1293.81,True
4500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,126.15404677938405,81.69205012888126,149.27511571466874,643.6500000000001,True
4500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,116.77085329596882,91.07524361229649,135.66175166104358,811.6499999999997,True
4500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,114.57955302775305,93.26654388051226,120.45789165990072,1022.2800000000002,True
4500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,110.6406898056659,97.20540710259941,103.01592437447675,1293.81,True
4750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,132.9622731099715,74.8838237982938,149.27511571466874,643.6500000000001,True
4750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,123.03924823291302,84.80684867535228,135.66175166104358,811.6499999999997,True
4750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,120.71997550641201,87.1261214018533,120.45789165990072,1022.2800000000002,True
4750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,116.5511709190512,91.29492598921411,103.01592437447675,1293.81,True
5000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,139.7705416036542,68.0755553046111,149.27511571466874,643.6500000000001,True
5000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,129.30772043499678,78.53837647326853,135.66175166104358,811.6499999999997,True
5000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,126.86056935060726,80.98552755765805,120.45789165990072,1022.2800000000002,True
5000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,122.46194115811906,85.38415575014625,103.01592437447675,1293.81,True
5250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,146.57884638528017,61.26725052298514,149.27511571466874,643.6500000000001,True
5250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,135.57625918498175,72.26983772328356,135.66175166104358,811.6499999999997,True
5250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,133.00131082479686,74.84478608346845,120.45789165990072,1022.2800000000002,True
5250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,128.37296058559903,79.47313632266628,103.01592437447675,1293.81,True
5500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,153.38718262277604,54.45891428548927,149.27511571466874,643.6500000000001,True
5500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,141.84485566002945,66.00124124823586,135.66175166104358,811.6499999999997,True
5500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,139.1421803829834,68.7039165252819,120.45789165990072,1022.2800000000002,True
5500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,134.28419629462482,73.56190061364049,103.01592437447675,1293.81,True
5750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,160.19554630550346,47.650550602761854,149.27511571466874,643.6500000000001,True
5750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,148.1135025308598,59.73259437740552,135.66175166104358,811.6499999999997,True
5750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,145.2831617834966,62.5629351247687,120.45789165990072,1022.2800000000002,True
5750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,140.19562092718635,67.65047598107896,103.01592437447675,1293.81,True
6000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,167.0039340768267,40.8421628314386,149.27511571466874,643.6500000000001,True
6000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,154.38219365855178,53.463903249713525,135.66175166104358,811.6499999999997,True
6000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,151.42424141910394,56.42185548916137,120.45789165990072,1022.2800000000002,True
6000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,146.10721155203035,61.73888535623496,103.01592437447675,1293.81,True
6250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,173.81234310602923,34.03375380223608,149.27511571466874,643.6500000000001,True
6250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,160.65092386232124,47.195173045944074,135.66175166104358,811.6499999999997,True
6250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,157.56540780372754,50.28068910453777,120.45789165990072,1022.2800000000002,True
6250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,152.01894880423484,55.82714810403047,103.01592437447675,1293.81,True
6500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,180.62077098919582,27.22532591906949,149.27511571466874,643.6500000000001,True
6500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,166.91968873961892,40.92640816864639,135.66175166104358,811.6499999999997,True
6500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,163.70665117465856,44.13944573360675,120.45789165990072,1022.2800000000002,True
6500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,157.93081621793712,49.91528069032819,103.01592437447675,1293.81,True
6750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,187.42921567169714,20.416881236568173,149.27511571466874,643.6500000000001,True
6750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,173.18848452529502,34.657612382970285,135.66175166104358,811.6499999999997,True
6750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,169.84796318104662,37.998133727218686,120.45789165990072,1022.2800000000002,True
6750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,163.84279970345816,44.003297204807154,103.01592437447675,1293.81,True
7000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,194.23767538697575,13.608421521289557,149.27511571466874,643.6500000000001,True
7000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,179.45730798027873,28.38878892798658,135.66175166104358,811.6499999999997,True
7000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,175.98933663759712,31.85676027066819,120.45789165990072,1022.2800000000002,True
7000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,169.7548871336422,38.09120977462311,103.01592437447675,1293.81,True
7250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,201.04614860776945,6.799948300495856,149.27511571466874,643.6500000000001,True
7250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,185.7261563027999,22.119940605465416,135.66175166104358,811.6499999999997,True
7250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,182.1307653280886,25.715331580176723,120.45789165990072,1022.2800000000002,True
7250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,175.66706801369492,32.17902889457039,103.01592437447675,1293.81,True
7500.0,40.0,psi_100pct,1.0,0.055,1.0,-44.0,102.0,40.12272,111.08555261599052,203.65479407589646,4.191302832368848,148.91444738400946,647.8499999999999,True
7500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,191.99502705700135,15.851069851263958,135.66175166104358,811.6499999999997,True
7500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,188.27224384733816,19.57385306092715,120.45789165990072,1022.2800000000002,True
7500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,181.5793332154986,26.266763692766716,103.01592437447675,1293.81,True
7750.0,40.0,psi_100pct,1.0,0.055,1.0,-50.0,100.0,40.2,111.80339887498948,205.97908808628048,1.8670088219848253,148.19660112501052,656.2499999999999,True
7750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,198.2639181150934,9.58217879317192,135.66175166104358,811.6499999999997,True
7750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,194.41376747311466,13.432329435150649,120.45789165990072,1022.2800000000002,True
7750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,187.49167476217823,20.354422146087074,103.01592437447675,1293.81,True
8000.0,40.0,psi_100pct,1.0,0.055,1.0,-58.0,98.0,40.52496,113.87712676389407,207.17516414386915,0.6709327643961558,146.12287323610593,680.8199999999998,True
8000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,204.5328276101453,3.3132692981200194,135.66175166104358,811.6499999999997,True
8000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,200.55533206158222,7.290764846683089,120.45789165990072,1022.2800000000002,True
8000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,193.40408565217072,14.442011256094588,103.01592437447675,1293.81,True
8250.0,40.0,psi_100pct,1.0,0.055,1.0,-68.0,94.0,40.22448,116.01724009818541,205.15257165598518,2.693525252280125,143.98275990181457,706.65,True
8250.0,40.0,psi_85pct,0.85,0.04675,0.85,-58.0,110.0,40.0422,124.35433245367851,207.04613196430154,0.7999649439637722,135.64566754632148,811.8600000000001,True
8250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,206.6969339613803,1.1491629468850135,120.45789165990072,1022.2800000000002,True
8250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,199.31655971459674,8.529537193668574,103.01592437447675,1293.81,True
8500.0,40.0,psi_100pct,1.0,0.055,1.0,-74.0,92.0,40.16352,118.06777714516353,206.48352622248592,1.3625706857793887,141.93222285483648,731.8499999999999,True
8500.0,40.0,psi_85pct,0.85,0.04675,0.85,-68.0,106.0,40.112519999999996,125.93649193144932,204.7175404813679,3.128556426897404,134.06350806855068,832.6500000000001,True
8500.0,40.0,psi_70pct,0.7,0.0385,0.7,-72.0,120.0,40.1616,139.9428454762872,205.33590310481648,2.5101938034488285,120.0571545237128,1028.16,True
8500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,205.22909148962538,2.617005418639934,103.01592437447675,1293.81,True
8750.0,40.0,psi_100pct,1.0,0.055,1.0,-80.0,90.0,40.068000000000005,120.41594578792295,207.53084980619641,0.31524710206889495,139.58405421207704,761.25,True
8750.0,40.0,psi_85pct,0.85,0.04675,0.85,-74.0,104.0,40.254239999999996,127.6401190848708,205.87567130701538,1.9704256012499286,132.3598809151292,855.3299999999999,True
8750.0,40.0,psi_70pct,0.7,0.0385,0.7,-76.0,118.0,40.17192,140.356688476182,207.39587371170464,0.4502231965606711,119.643311523818,1034.2499999999998,True
8750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-92.0,128.0,40.189440000000005,157.63248396190426,207.5853420615187,0.2607548467466074,102.36751603809574,1304.5200000000002,True
9000.0,40.0,psi_100pct,1.0,0.055,1.0,-88.0,88.0,40.191359999999996,124.45079348883236,207.35407837668706,0.49201853157825326,135.54920651116765,813.1199999999998,True
9000.0,40.0,psi_85pct,0.85,0.04675,0.85,-78.0,102.0,40.067640000000004,128.40560735419618,207.5378859002094,0.3082110080559062,131.59439264580382,865.6200000000001,True
9000.0,40.0,psi_70pct,0.7,0.0385,0.7,-84.0,114.0,40.12344,141.60508465447137,205.27906640008885,2.567030508176458,118.39491534552863,1052.73,True
9000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-98.0,124.0,40.00488,158.05062480104277,206.39338932909,1.4527075791752964,101.94937519895723,1311.4499999999996,True
9250.0,40.0,psi_100pct,1.0,0.055,1.0,-94.0,86.0,40.02096,127.40486646906389,207.81065617170597,0.03544073655933744,132.5951335309361,852.18,True
9250.0,40.0,psi_85pct,0.85,0.04675,0.85,-86.0,100.0,40.434,131.89389675038038,207.39161570931074,0.45448119895456784,128.10610324961962,913.29,True
9250.0,40.0,psi_70pct,0.7,0.0385,0.7,-88.0,112.0,40.064640000000004,142.43595051811886,206.79529512143196,1.0508017868333468,117.56404948188114,1065.1200000000001,True
9250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-106.0,120.0,40.0968,160.11246047700348,204.57734979841226,3.2687471098530523,99.88753952299652,1345.89,True
9500.0,40.0,psi_100pct,1.0,0.055,1.0,-102.0,84.0,40.05792,132.13629327327143,207.0012395570285,0.8448573512368114,127.86370672672857,916.6499999999997,True
9500.0,40.0,psi_85pct,0.85,0.04675,0.85,-92.0,98.0,40.47204000000001,134.41726079637243,207.75242242547543,0.09367448278987922,125.58273920362757,948.5700000000002,True
9500.0,40.0,psi_70pct,0.7,0.0385,0.7,-94.0,110.0,40.2996,144.69277798148738,207.5339708996759,0.3121260085894164,115.30722201851262,1099.1399999999999,True
9500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-110.0,118.0,40.108200000000004,161.31955864060626,206.19790318712586,1.6481937211394495,98.68044135939374,1366.2600000000002,True
9750.0,40.0,psi_100pct,1.0,0.055,1.0,-110.0,82.0,40.0488,137.20058308913997,205.86877463271063,1.977322275554684,122.79941691086003,988.2600000000001,True
9750.0,40.0,psi_85pct,0.85,0.04675,0.85,-100.0,96.0,40.751999999999995,138.62178760930766,207.04623825257877,0.7998586556865348,121.37821239069234,1008.8399999999999,True
9750.0,40.0,psi_70pct,0.7,0.0385,0.7,-102.0,106.0,40.055279999999996,147.10540438746634,204.35303887857305,3.493058029692264,112.89459561253366,1136.1,True
9750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-114.0,116.0,40.09656,162.64070831129578,207.63772981453363,0.20836709373168105,97.35929168870422,1388.7299999999998,True
10000.0,40.0,psi_100pct,1.0,0.055,1.0,-118.0,82.0,40.99344000000001,143.69411957348845,206.97321368012166,0.8728832281436496,116.30588042651155,1084.0199999999998,True
10000.0,40.0,psi_85pct,0.85,0.04675,0.85,-104.0,94.0,40.44444,140.18559127100045,207.68838185352763,0.15771505473767888,119.81440872899955,1031.7299999999998,True
10000.0,40.0,psi_70pct,0.7,0.0385,0.7,-108.0,104.0,40.19808,149.9333185119305,204.55521259601156,3.290884312253752,110.06668148806949,1180.1999999999998,True
10000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-122.0,112.0,40.00416,165.61400906928134,204.98642857937458,2.8596683288907343,94.38599093071866,1439.97,True
10250.0,40.0,psi_100pct,1.0,0.055,1.0,-122.0,80.0,40.4544,145.89036979869508,207.33438668607417,0.5117102221911409,114.10963020130492,1117.41,True
10250.0,40.0,psi_85pct,0.85,0.04675,0.85,-110.0,92.0,40.3788,143.4015341619468,207.26756972353394,0.5785271847313709,116.59846583805319,1079.61,True
10250.0,40.0,psi_70pct,0.7,0.0385,0.7,-112.0,102.0,40.01256000000001,151.4859729479928,205.0964121265869,2.749684781678411,108.51402705200721,1204.7700000000002,True
10250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-128.0,110.0,40.2402,168.77203559831824,205.8047681694787,2.0413287387866035,91.22796440168176,1495.4099999999999,True
10500.0,40.0,psi_100pct,1.0,0.055,1.0,-128.0,78.0,40.11696,149.89329538041386,206.4122308470108,1.4338660612545198,110.10670461958614,1179.5700000000002,True
10500.0,40.0,psi_85pct,0.85,0.04675,0.85,-114.0,90.0,40.019400000000005,145.24462124292245,207.4334752035049,0.4126217047603973,114.75537875707755,1107.54,True
10500.0,40.0,psi_70pct,0.7,0.0385,0.7,-118.0,100.0,40.092,154.67385040788247,204.8730119394971,2.9730849687682053,105.32614959211753,1256.0100000000002,True
10500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-132.0,108.0,40.13064,170.55204484262273,206.66726603842935,1.1788308698359629,89.44795515737727,1527.1199999999997,True
10750.0,40.0,psi_100pct,1.0,0.055,1.0,-136.0,78.0,41.015519999999995,156.7801007781281,206.96135148894078,0.8847454193245312,103.21989922187191,1290.4499999999996,True
10750.0,40.0,psi_85pct,0.85,0.04675,0.85,-122.0,88.0,40.14384,150.42606157179014,205.66016879647313,2.1859281117921796,109.57393842820986,1187.9699999999998,True
10750.0,40.0,psi_70pct,0.7,0.0385,0.7,-124.0,98.0,40.13688,158.05062480104277,204.44767098595074,3.3984259223145727,101.94937519895723,1311.4499999999996,True
10750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-138.0,106.0,40.30332000000001,174.01149387324966,207.2115022452669,0.6345946629984098,85.98850612675034,1589.7,True
11000.0,40.0,psi_100pct,1.0,0.055,1.0,-138.0,76.0,40.18272,157.54364474646383,207.6871916730414,0.158905235223898,102.45635525353617,1303.05,True
11000.0,40.0,psi_85pct,0.85,0.04675,0.85,-128.0,88.0,40.90416,155.3319027115808,207.76284744338716,0.08324946487815055,104.6680972884192,1266.7199999999998,True
11000.0,40.0,psi_70pct,0.7,0.0385,0.7,-130.0,96.0,40.1472,161.60445538412608,203.82739316780456,4.018703740460751,98.39554461587392,1371.09,True
11000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-142.0,104.0,40.14192,176.0113632695344,207.7729717931676,0.07312511509769593,83.9886367304656,1626.45,True
11250.0,40.0,psi_100pct,1.0,0.055,1.0,-148.0,74.0,40.19088,165.46903033498444,203.8492922555443,3.9968046527210106,94.53096966501556,1437.4499999999998,True
11250.0,40.0,psi_85pct,0.85,0.04675,0.85,-132.0,86.0,40.46988,157.54364474646383,207.27852637589564,0.5675705323696718,102.45635525353617,1303.05,True
11250.0,40.0,psi_70pct,0.7,0.0385,0.7,-132.0,96.0,40.423680000000004,163.21764610482532,207.80076451737096,0.0453323908943446,96.78235389517468,1398.6,True
11250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-152.0,100.0,40.038,181.94504664870655,203.96001596175026,3.886080946515051,78.05495335129345,1737.9600000000003,True
11500.0,40.0,psi_100pct,1.0,0.055,1.0,-150.0,74.0,40.403999999999996,167.2602762164406,207.15240437957715,0.6936925286881603,92.73972378355941,1468.7400000000002,True
11500.0,40.0,psi_85pct,0.85,0.04675,0.85,-136.0,84.0,40.01256000000001,159.84992962150469,206.56847242194294,1.2776244863223667,100.15007037849531,1341.48,True
11500.0,40.0,psi_70pct,0.7,0.0385,0.7,-136.0,94.0,40.122960000000006,165.32392446346051,207.40707164037408,0.43902526789122476,94.67607553653949,1434.9299999999998,True
11500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-158.0,98.0,40.083960000000005,185.9247159470736,204.1639838633415,3.6821130449237955,74.0752840529264,1814.82,True
11750.0,40.0,psi_100pct,1.0,0.055,1.0,-158.0,72.0,40.14144,173.63179432350518,203.9185908009326,3.9275061073327038,86.36820567649482,1582.7700000000002,True
11750.0,40.0,psi_85pct,0.85,0.04675,0.85,-144.0,82.0,40.00452,165.71059109181888,203.89784923006835,3.9482476781969638,94.28940890818112,1441.6500000000003,True
11750.0,40.0,psi_70pct,0.7,0.0385,0.7,-142.0,92.0,40.06416,169.19810873647495,206.30087510120217,1.5452218070631432,90.80189126352505,1502.9699999999998,True
11750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-164.0,96.0,40.09536,190.03157632351525,204.30646976526626,3.539627142999052,69.96842367648475,1895.8800000000003,True
12000.0,40.0,psi_100pct,1.0,0.055,1.0,-160.0,72.0,40.3488,175.45369759569047,207.00837222576547,0.8377246824998394,84.54630240430953,1616.1599999999999,True
12000.0,40.0,psi_85pct,0.85,0.04675,0.85,-146.0,82.0,40.24068,167.45148551147582,207.2433704426623,0.6027264656030127,92.54851448852418,1472.1,True
12000.0,40.0,psi_70pct,0.7,0.0385,0.7,-150.0,90.0,40.230000000000004,174.92855684535903,204.5470305319807,3.2990663762845998,85.07144315464097,1606.5000000000002,True
12000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-170.0,94.0,40.07220000000001,194.25756098540927,204.40385628788928,3.442240620376026,65.74243901459073,1981.14,True
12250.0,40.0,psi_100pct,1.0,0.055,1.0,-166.0,72.0,40.97088,180.94197965093673,207.8099141903634,0.036182717901908745,79.05802034906327,1718.8500000000001,True
12250.0,40.0,psi_85pct,0.85,0.04675,0.85,-154.0,80.0,40.1808,173.5396208362805,204.21278564227632,3.6333112659889935,86.4603791637195,1581.09,True
12250.0,40.0,psi_70pct,0.7,0.0385,0.7,-154.0,90.0,40.7484,178.3704011320264,207.74830075396014,0.09779615430517197,81.62959886797361,1670.34,True
12250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-176.0,92.0,40.01448,198.59506539690256,204.4736612405223,3.3724356677430194,61.404934603097445,2070.6,True
12500.0,40.0,psi_100pct,1.0,0.055,1.0,-168.0,70.0,40.0344,182.0,207.34122017236203,0.5048767359032809,78.0,1739.0099999999998,True
12500.0,40.0,psi_85pct,0.85,0.04675,0.85,-156.0,80.0,40.41120000000001,175.31685600648902,207.39702273039796,0.44907417786734527,84.68314399351098,1613.64,True
12500.0,40.0,psi_70pct,0.7,0.0385,0.7,-156.0,88.0,40.09632,179.10890541790488,207.1620924217548,0.6840044865105028,80.89109458209512,1684.1999999999998,True
12500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-184.0,90.0,40.1814,204.83163818121457,204.70519609035412,3.140900817911188,55.16836181878543,2202.69,True
12750.0,40.0,psi_100pct,1.0,0.055,1.0,-176.0,70.0,40.8408,189.40960904874916,206.77155108091264,1.0745458273526651,70.59039095125084,1883.4899999999993,True
12750.0,40.0,psi_85pct,0.85,0.04675,0.85,-162.0,78.0,40.07484,179.79988876526036,204.87421664675495,2.971880261510364,80.20011123473964,1697.2199999999998,True
12750.0,40.0,psi_70pct,0.7,0.0385,0.7,-164.0,86.0,40.17576,185.18099254513137,205.081129929704,2.7649669785613185,74.81900745486863,1800.3300000000004,True
